created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Feb 11 23:29:10 +0000 2024;1756822717809254522;"Politik itu intinya kalau lu gk sama gue itu masalah begitu pun sebaliknya semua itu dilakukan demi kekuasaan, jabatan segala cara dilakukan Kita sebagai pemilih hanya bisa memilih yg terbaik gk hanya melihat kelebihannya tp kekurangan juga.  #dirtyvote";0;0;0;0;in;1237354862129459202;1756822717809254522;NurfauzanWahid;https://twitter.com/NurfauzanWahid/status/1756822717809254522
Sun Feb 11 23:29:02 +0000 2024;1756822681729872067;"hahahaha... jujur mood banget liatin reaksi orang yg si paling merasa 'all in' paslon nya setelah diminta buat nonton Dirty Vote.  kek... beneran gws deh";0;0;0;0;in;1336633891512229892;1756822681729872067;itjusthn_;https://twitter.com/itjusthn_/status/1756822681729872067
Sun Feb 11 23:29:00 +0000 2024;1756822673638977696;"@WidasSatyo Yes, serangan isu agama terorganisir. Untungnya ada launcing film Dirty Vote. Sdh mahal2 buat kampanye terstruktur d sosmed utk mainin isu agama eehh.. bersamaan dgn peluncuran film Dirty Vote.. langsung anyep dah. Mkmkmk";0;0;0;1;in;1125667070723510272;1756719055153873363;MRidwanNst11;https://twitter.com/MRidwanNst11/status/1756822673638977696
Sun Feb 11 23:28:58 +0000 2024;1756822664965189843;"Gue ngantuk belom tidur, tapi dah di KRL.  Terus mual kan.  Nonton dirty vote, anying makin mual gua nontonnya. beneran kotor banget";1;0;0;0;in;1138441285298089984;1756822664965189843;KElG0TAKAMl;https://twitter.com/KElG0TAKAMl/status/1756822664965189843
Sun Feb 11 23:28:57 +0000 2024;1756822663245467664;"Nah betul Rakyat tuh udah menentukan pilihan. Dan dengan adanya film dirty vote malam makin membuat rakyat yakin dan makin membuat rakyat muak sama 01 dan 03  Dirty Vote https://t.co/wMAJa1U3tk";0;0;0;0;in;1392233578168160257;1756822663245467664;utarii0;https://twitter.com/utarii0/status/1756822663245467664
Sun Feb 11 23:28:56 +0000 2024;1756822657939771561;"Spy masuk ke grass root, yuk gerilya ke Tik Tok, searching "Dirty Vote", share sebanyak-banyaknya";0;0;0;0;in;1732367575521136641;1756822657939771561;RQattiin;https://twitter.com/RQattiin/status/1756822657939771561
Sun Feb 11 23:28:49 +0000 2024;1756822627715547435;"Dirty Vote ini negbahas seluruh capres kan ya? Tapi kok timses si prabowo malah ikut nyerang capres yg lainnya? Masa tenang lho ini.. dasar hobby kok ngelanggar hukum wkwkwMKMKMKMKMK";0;0;0;1;in;1387808410314240003;1756822627715547435;DimasTheMutant;https://twitter.com/DimasTheMutant/status/1756822627715547435
Sun Feb 11 23:28:48 +0000 2024;1756822624859299993;"“prabowo menang, psi masuk parlemen, suara pdip turun” “kalian hebat kalau bisa kalahin saya” these words are scary af, then the Dirty Vote came out.   Malu jadi orang Indonesia, proses pemilunya bisa di sabotase kaya gini dan ga ada yang protes.";0;0;0;1;in;99096736;1756822624859299993;mhmdhmzh;https://twitter.com/mhmdhmzh/status/1756822624859299993
Sun Feb 11 23:28:48 +0000 2024;1756822623286382972;"@tvOneNews Sudah 57 juta permirsa dirty vote..semoga oemilih makin cerdas.";0;0;0;0;in;1466802802420695043;1756816676564447685;ngabdirojo;https://twitter.com/ngabdirojo/status/1756822623286382972
Sun Feb 11 23:28:43 +0000 2024;1756822601954132072;"Dirty vote ini sangat lucu, mereka rilis di masa tenang, jadi paham kan apa maksudnya?";0;0;0;0;in;132083936;1756822601954132072;indahasriPS;https://twitter.com/indahasriPS/status/1756822601954132072
Sun Feb 11 23:28:40 +0000 2024;1756822591145402683;"Ternyata Begini Isinya Film Dokumenter Dirty Vote, Udah nonton ?https://t.co/wnhRLFUIcr";0;0;0;0;in;2377681326;1756822591145402683;arieshben;https://twitter.com/arieshben/status/1756822591145402683
Sun Feb 11 23:28:38 +0000 2024;1756822582849056858;"@fadlizon Bagusan nonon film Dirty Vote..secara lagi viral..lumayan mendidik dan mencerahkan gen z";0;0;0;0;in;1603624540096954372;1756726580225978478;MaulidyaAmirud1;https://twitter.com/MaulidyaAmirud1/status/1756822582849056858
Sun Feb 11 23:28:35 +0000 2024;1756822570521993220;"Apa boleh aku berkesimpulan pemilu sudah selesai? Walau pencoblosan blm dimulai Ataukah ada cara yg bisa kita lakukan  agar kecurangan ini tidak terjadi. Belum lagi pengerahan polisi yg membawa surat suara  #dirtyvote. @zainalamochtar @BivitriS @feriamsari";0;0;0;0;in;2948119393;1756822570521993220;4byunus;https://twitter.com/4byunus/status/1756822570521993220
Sun Feb 11 23:28:31 +0000 2024;1756822553317036478;"@AREAJULID @se0ng89 Tapi yg diungkap DIRTY VOTE bener kok dg kenyataan sekarang. Dan banyak.yg percaya 😄";0;1;0;8;in;3222857581;1756670660775174654;yudhistiraraha1;https://twitter.com/yudhistiraraha1/status/1756822553317036478
Sun Feb 11 23:28:31 +0000 2024;1756822553153454261;"Jujurly pas buka pencarian di yt pake kata kunci dirty vote itu ga muncul anjirr videonyaa paling atas, tapi sebnernya ada, tapi kalau pake link bisa, anehh";0;0;0;0;in;1161875454791278592;1756822553153454261;cilstarz;https://twitter.com/cilstarz/status/1756822553153454261
Sun Feb 11 23:28:23 +0000 2024;1756822520479764728;"Nah betul Rakyat tuh udah menentukan pilihan. Dan dengan adanya film dirty vote malam makin membuat rakyat yakin dan makin membuat rakyat muak sama 01 dan 03🤮  #Dirtyvote https://t.co/nQjen0BTJx";0;0;0;0;in;1392233578168160257;1756822520479764728;utarii0;https://twitter.com/utarii0/status/1756822520479764728
Sun Feb 11 23:28:23 +0000 2024;1756822520412647611;"About DIRTY VOTE [a thread] . Okay, karena ini masuk masa tenang. Entah boleh apa enggak ya bahas copras capres dan seputar pemilu yang menjadi topik utama dalam karya jurnalistik ini (atau kita sebut saja, film).";0;1;0;5;in;4920038798;1756822520412647611;Odie_Zain;https://twitter.com/Odie_Zain/status/1756822520412647611
Sun Feb 11 23:28:22 +0000 2024;1756822516210049034;"@CNNIndonesia Selesai sudah nonton Dirty Vote. Semua paslon kena sih…tapi yg paling banyak kena ya paslon…(jawab sendiri aja). Btw, bagi yg ga suka, ga setuju atau merasa tertuduh…jawab saja dengan data dan fakta. Sesimpel itu. Mari bersama peduli utk menyelamatkan demokrasi Indonesia. ❤️🇮🇩";0;0;0;0;in;1738378294565957632;1756610074099716247;mr_pzskuyhdj;https://twitter.com/mr_pzskuyhdj/status/1756822516210049034
Sun Feb 11 23:28:11 +0000 2024;1756822468118151341;"Dari Dirty Vote kita tahu bahwa yg dikulitin KEBOBROKAN setiap paslon..  Tapi jika ada yg bertahan di paslon yg punya KEBOBROKAN lebih banyak, padahal ada yg lebih sedikit.  Maka yg dipertanyakan KEBODOHAN apa yg sudah merasuki bangsa ini..  #Nalar";0;1;10;23;in;1257140868772966402;1756822468118151341;jakapujakesuma1;https://twitter.com/jakapujakesuma1/status/1756822468118151341
Sun Feb 11 23:28:07 +0000 2024;1756822451131191740;"@UGM_FESS Padahal 03 juga kena slepet Dirty Vote, tapi masih aja kalian berusaha kill the messenger 😆🤣";0;0;0;2;in;1638156421639598080;1756752969364914656;marisa_waha8;https://twitter.com/marisa_waha8/status/1756822451131191740
Sun Feb 11 23:28:07 +0000 2024;1756822450829181408;"@tvOneNews Berarti apa yg diungkap di dirty vote itu bener adanya";0;0;0;0;in;1735876223367368704;1756804576320401458;antologi40;https://twitter.com/antologi40/status/1756822450829181408
Sun Feb 11 23:28:04 +0000 2024;1756822438984515844;"Gue memutuskan untuk ga mute postingan tentang pragib atau kata kunci apapun yg berhubungan sama pembelaan 02 dengan harapan bisa jadi mata netral.  Tapi seluruh repost an (yg direpost tmn gue) ttg bantahan dirty vote cuma dilandaskan asumsi dan tanpa bantahan data";0;1;0;0;in;1003146045411418113;1756822438984515844;labjenius;https://twitter.com/labjenius/status/1756822438984515844
Sun Feb 11 23:27:57 +0000 2024;1756822410874302827;"Nonton Dirty Vote semakin memantapkan untuk pilih Ganjar Mahfud #GanjarMahfud #GanjarMahfudPilihanRakyat https://t.co/qBaoZ83HoT";0;0;0;0;in;908563921;1756822410874302827;sang_pembaharu;https://twitter.com/sang_pembaharu/status/1756822410874302827
Sun Feb 11 23:27:45 +0000 2024;1756822358135017751;"@prabowo Pak @prabowo udh nonton Dirty Vote? Begitulah Potret dirimu dikalah kan Jokowi dulu";0;0;0;1;in;1604417172310458368;1756574035025240533;aloloha1973;https://twitter.com/aloloha1973/status/1756822358135017751
Sun Feb 11 23:27:42 +0000 2024;1756822348551114793;"@polisiolahraga Coba tonton dlu, gak cuma slh satu calon tp semua calon kena dirty vote";0;0;0;0;in;146240951;1756616815487398024;bww_19;https://twitter.com/bww_19/status/1756822348551114793
Sun Feb 11 23:27:41 +0000 2024;1756822342028927115;"DEMOCRAZY News | Berita dan Politik Indonesia: Film Dirty Vote Ungkap Betapa Besar Peran Kades Un... https://t.co/7DAbadmejg";0;0;0;0;in;1727651774276968448;1756822342028927115;SAM903175534907;https://twitter.com/SAM903175534907/status/1756822342028927115
Sun Feb 11 23:27:25 +0000 2024;1756822276631367733;"Sebelum Dirty vote muncul kami sdh mengcounter setiap dia muncul ,sdh dg halus kami katakan dia  MAKELAR. Kami 2014 sdh pernah ngobrol dg Jaja S. Sebelum pd akhirnya mereka cerai. Gerah Krn tingkah pola si Conie. Ini aib yg tdk seharusnya ditarik² lg . Tp biar Faham siapa conie.";0;0;0;2;in;1111595565232459776;1756822276631367733;Kacaback678910;https://twitter.com/Kacaback678910/status/1756822276631367733
Sun Feb 11 23:27:24 +0000 2024;1756822270235082967;"Dulu sexy killers rilis kok komennya nambah  pengetahuan, giliran ini film jelek dibilang...  Ah lupa junjungannya kena paling banyak di film dirty vote, pantas dibilang jelek. Saking jeleknya sampe klarifikasi tuh TKN. https://t.co/hvHJSOZDUM";0;0;0;1;in;1164052535029592064;1756822270235082967;fthefallmoon_;https://twitter.com/fthefallmoon_/status/1756822270235082967
Sun Feb 11 23:27:21 +0000 2024;1756822258537083208;"Bodoh kah? Malah mempermasalahkan " Siapa yang menyampaikan " Dalam film Dirty Vote daripada fokus dengan apa yang di sampaikan, lagipula mereka bertiga adalah ahli hukum negara, dan apa yang mereka sampaikan berdasarkan data yang akurat, kalau masih ragu tinggal cek sendiri.";0;0;0;0;in;1668931592847499265;1756822258537083208;azune30189;https://twitter.com/azune30189/status/1756822258537083208
Sun Feb 11 23:27:21 +0000 2024;1756822257434001691;"Bangun-bangun liat suami lagi mantengin Dirty Vote.  Agak seneng dikit ehehehehe";0;0;0;0;in;93334928;1756822257434001691;lianyanglain_;https://twitter.com/lianyanglain_/status/1756822257434001691
Sun Feb 11 23:27:17 +0000 2024;1756822242074521611;"pola penyerangan pendukung 02 untuk dirty vote, 💫background pematerinya💫";0;1;0;0;in;1453607313609162752;1756822242074521611;cimolboj0t;https://twitter.com/cimolboj0t/status/1756822242074521611
Sun Feb 11 23:27:12 +0000 2024;1756822222155710776;"@kiriclo Dia memang sengaja tuu.. tapi ga apa2, Krn salah strateginya. Sdh mahal2 buat kampanye terstruktur d sosmed utk mainin isu agama eehh.. bersamaan dgn peluncuran film Dirty Vote.. langsung anyep. Mkmkmkmk...";0;0;0;0;in;1125667070723510272;1756574348725666184;MRidwanNst11;https://twitter.com/MRidwanNst11/status/1756822222155710776
Sun Feb 11 23:27:11 +0000 2024;1756822217453981714;"DIRTY VOTE, rumus simpel pemilu curang di bnyk negara, cara culas + tebal muka https://t.co/u9qAiQYuhC";0;0;1;1;in;1087364185040678913;1756822217453981714;TatanFarhatani;https://twitter.com/TatanFarhatani/status/1756822217453981714
Sun Feb 11 23:27:10 +0000 2024;1756822213674614909;"Film dokumenter Dirty Vote viral di media sosial, Tim Kampanye Nasional (TKN) Prabowo-Gibran curigai hal ini #DirtyVote #Pilpres2024 #Prabowo #Gibran #TKN02 #info #terkini   Selengkapnya dengan link: https://t.co/zkDrIMYOwF";0;0;0;0;in;1632951214311604227;1756822213674614909;KabarDKIdotcom;https://twitter.com/KabarDKIdotcom/status/1756822213674614909
Sun Feb 11 23:27:08 +0000 2024;1756822204917174308;"*padahal keyword yg dicari sama “dirty vote full version”  Kalo memang kena shadow ban sekilat itu, penasaran juga apa alasannya🤔";0;1;1;0;in;750907235316957184;1756819749642887280;hasanah11_hana;https://twitter.com/hasanah11_hana/status/1756822204917174308
Sun Feb 11 23:27:03 +0000 2024;1756822182184018338;"@PartaiSocmed Engga yg serius dirty vote";0;0;0;0;in;1670571409511432193;1756659901089370623;nalarpikir;https://twitter.com/nalarpikir/status/1756822182184018338
Sun Feb 11 23:26:59 +0000 2024;1756822165562016208;"Kabar terbaru nih, film dokumenter Dirty Vote lagi heboh banget! Konon, film ini mengungkap rahasia kecurangan Pemilu 2024.  Ada yang sudah nonton? Gimana tanggapannya? https://t.co/0QB5tYAsjx";0;0;0;0;in;1600779468544806914;1756822165562016208;terasjakartaid;https://twitter.com/terasjakartaid/status/1756822165562016208
Sun Feb 11 23:26:57 +0000 2024;1756822159610253749;"'Dirty Vote' menandakan kalo 'gue' berkuasa suka2 gue dong. Tapi, ini gk bener sih.";0;0;0;0;in;1287299131145240577;1756822159610253749;bungkuih;https://twitter.com/bungkuih/status/1756822159610253749
Sun Feb 11 23:26:50 +0000 2024;1756822130761904570;"@zy_zy_its_me Habis milyar an di GBK ,  di libas dgn film dirty vote yg hampir 2 jam";0;19;22;454;in;1729099096269713408;1756662616234303495;MantanKamu1993;https://twitter.com/MantanKamu1993/status/1756822130761904570
Sun Feb 11 23:26:50 +0000 2024;1756822129302192151;"Bismillah   Sblm ada film dirty vote ini kami pun sdh paham makanya kami mnguatkn hati utk perubahan";0;0;2;2;in;1277524132482056193;1756822129302192151;zia_karib74;https://twitter.com/zia_karib74/status/1756822129302192151
Sun Feb 11 23:26:48 +0000 2024;1756822121513431267;"Bangun pagi pagi liat tiktok, lah napa dah konten Muhammad Lutfi tetiba fyp banyak amat meng-counter dirty vote. gercep amat Pak 😅 lbh kocak lagi komen netizen mayoritas Gen Z yg fanatik 02 ..so sad sama demokrasi !";0;0;0;0;in;274898447;1756822121513431267;dheola;https://twitter.com/dheola/status/1756822121513431267
Sun Feb 11 23:26:48 +0000 2024;1756822119126913265;"@fadlizon Ada film bagus di You tube, “Dirty Vote”. Sy sarankan pemirsah nonton film bermutu ini, tentang sebuah desain kecurangan pemilu 2024.  *gitu aja ko repot";0;0;1;3;in;1450151259529363458;1756726580225978478;adelyamaris;https://twitter.com/adelyamaris/status/1756822119126913265
Sun Feb 11 23:26:46 +0000 2024;1756822114429292671;"setelah keluar dirtyvote bnyk bngt orang orang nyebokin paslon ny";0;0;0;0;in;1244653119490801664;1756822114429292671;Ridhoimanullohh;https://twitter.com/Ridhoimanullohh/status/1756822114429292671
Sun Feb 11 23:26:46 +0000 2024;1756822111497462067;"@MellisA_An Halah apalah hukum di era rezim @jokowi  Ijazah terbukti palsu tanpa sanksi tanpa vonis Dirty vote adalah gugatan rakyat tuntutan rakyat atas dimulainya pengadilan rakyat utk @jokowi Silahkan @fadlizon @Fahrihamzah @Yusrilihza_Mhd membuat pledoi-apologia utk @jokowi";0;1;0;5;in;1521967420889477121;1756661545822781484;driveronline_17;https://twitter.com/driveronline_17/status/1756822111497462067
Sun Feb 11 23:26:42 +0000 2024;1756822096972529927;"Dirty Vote  yg aneh belum tgl nyoblos seperti negara USA, Hong Kong, timorleste, malaysia  dll, hasil exitpool udh seliweran  sejak tgl 10 Feb kemaren, mau psywar yahh, ayo bijak terima informasi.";0;0;0;0;in;788570334;1756822096972529927;chandra_siap;https://twitter.com/chandra_siap/status/1756822096972529927
Sun Feb 11 23:26:42 +0000 2024;1756822095848439890;"Saya kira pemerintahan Pak SBY paling jelek diakhir masa jabatannya. Ternyata yang skr JAUH lebih Hancur, Merusak Sistem, menggunakan semua perangkat negara utk berkuasa. DNA KKN yg sangat kuat dengan menghalalkan segala cara.  #DirtyVote #PemiluMemilukan #Pemilu2024";0;0;0;0;in;1730858802864611328;1756822095848439890;Negeri_Hayalan;https://twitter.com/Negeri_Hayalan/status/1756822095848439890
Sun Feb 11 23:26:36 +0000 2024;1756822070334464417;"After watch dirty vote dikepala gue cuman, "gilaaaa ternyata separah ini ya segala macam hukum di negara ini, gue pikir emg parah tp gak separah ini, ternyata parah bangettt"";0;1;0;0;in;1399794800988069889;1756822070334464417;artsilala;https://twitter.com/artsilala/status/1756822070334464417
Sun Feb 11 23:26:25 +0000 2024;1756822023152787739;"TARUHANTOTO  • • • Selingkuh Dirty Vote Bivitri Susanti Masa Tenang Panik Senin #SalmaSalsabil22ndBirthday TAHAN MALU #GGMU Gelora Ganjar Pranowo - Hanya TKN 02 Onana Pingsan lee chan #AMINmenang Rabu Abu  #taruhantoto #daftartaruhantoto #logintaruhantoto #quotes_taruhantoto https://t.co/u60RUD3Z6p";0;0;0;1;in;1733636184524685312;1756822023152787739;RiskaElla9442;https://twitter.com/RiskaElla9442/status/1756822023152787739
Sun Feb 11 23:26:18 +0000 2024;1756821994782507213;"Durasi fil dirty vote tuh hamlir 2 jam, tp di menit ke 20 aku udah ga sanggup🥲 villain di film2 gaada apa2nya brou, he's the real one🥲";0;1;0;0;in;328491235;1756821994782507213;puwtrii;https://twitter.com/puwtrii/status/1756821994782507213
Sun Feb 11 23:26:13 +0000 2024;1756821975996195099;"@Hasbil_Lbs @aniesbaswedan @ganjarpranowo Nah betul Rakyat tuh udah menentukan pilihan. Dan dengan adanya film dirty vote malam makin membuat rakyat yakin dan makin membuat rakyat muak sama 01 dan 03 https://t.co/VhRCpbnKDP";0;0;0;0;in;1392233578168160257;1756523364750073887;utarii0;https://twitter.com/utarii0/status/1756821975996195099
Sun Feb 11 23:26:11 +0000 2024;1756821966580023305;"Mahfud tegaskan Bansos adalah hak rakyat bukan kedermawanan pemerintah💯  || Bivitri Susanti Ganjar Pranowo - Hanya Arsenal Selingkuh Dirty Vote Panik Connie Happy Graduation || https://t.co/Y1OcGE98tN";0;2;8;11;in;1567886743353044994;1756821966580023305;desikinanti_;https://twitter.com/desikinanti_/status/1756821966580023305
Sun Feb 11 23:26:08 +0000 2024;1756821952617132219;"@Naz_lira Udah pada nonton Dirty vote?. Sudah cukup alasan logis buat menyatakan TIDAK pada 02 dan 03. Harga Matiiiii";0;1;12;78;in;1604860300573802497;1756802896631587021;nialubis_;https://twitter.com/nialubis_/status/1756821952617132219
Sun Feb 11 23:26:01 +0000 2024;1756821925245125022;"Di musim2 panas padahal hujan, di saat pikiran ingin fokus mengerjakan tugas akhir, namun hati menginginkan tontonan fakta dan data seputar pemilu, seperti dirty vote dan semacamnya. Semangat pejuang keadilan dan kebenaran. #PemiluDamai2024";0;0;0;0;in;1236858560551641089;1756821925245125022;akromulladzi;https://twitter.com/akromulladzi/status/1756821925245125022
Sun Feb 11 23:26:01 +0000 2024;1756821923512938832;"@DedynurPalakka loh Dirty Vote ini kampanye pemilu ya? Buat paslon mana?? 01, 02, atau 03 kah?? Setelah aku tonton sampe habis, ini pilem tak ada ajakan buat pilih capres mana pun. Pilem ini hanya mengabari kabar yang sudah lebih dulu dikabari oleh media media, dan menyusunnya agarmudah dipahami";0;0;0;0;in;3793530314;1756702501695631846;AdiAdimsamin;https://twitter.com/AdiAdimsamin/status/1756821923512938832
